code,year,url,url_event,event_id,event_name,event_type,event_date,round,wl,opp_code,opp_first,opp_last,score,reason,is_bye,has_stats_atp,file,level,ref_id,ref_source,itf_confirmed,itf_key,draw,sources,in_sackmann,in_tml,in_tennis_data,in_otd,in_live_tennis_api,in_charting,in_slam_points,in_polymarket,box_sackmann,box_tml,slam_point_rows,score_states,closing_odds,market_prices,depth,depth_label,walkover,why_missing,player
H0A4,2018,en/scores/match-stats/archive/2018/269/ms008,269,269,Belgium F2,FU,2018-06-25,R16,L,E811,Elmar,Ejupovic,4-6 3-6,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/269/ms008:E811,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/269/ms017,269,269,Belgium F2,FU,2018-06-25,R32,W,MW39,Mirko,Martinez,6-2 6-4,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/269/ms017:MW39,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7867/ms027,7867,7867,Peru F1,FU,2018-09-24,R32,L,V821,Gonzalo,Villanueva,1-6 7-5 4-6,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7867/ms027:V821,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/6685/ms014,6685,6685,U.S.A. F32,FU,2018-11-12,R16,L,DA23,Patrick,Daciek,5-7 5-7,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/6685/ms014:DA23,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/6685/ms029,6685,6685,U.S.A. F32,FU,2018-11-12,R32,W,J0B5,Garrett,Johns,6-0 6-0,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/6685/ms029:J0B5,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7468/ms011,7468,7468,Dominican Republic F2,FU,2018-12-03,R16,L,TE30,Alejandro,Tabilo,2-6 2-6,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7468/ms011:TE30,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7468/ms022,7468,7468,Dominican Republic F2,FU,2018-12-03,R32,W,ME70,Alejandro,Mendoza,6-1 6-1,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7468/ms022:ME70,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms001,7476,7476,Dominican Republic F3,FU,2018-12-10,F,W,TE30,Alejandro,Tabilo,7-5 6-3,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7476/ms001:TE30,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms002,7476,7476,Dominican Republic F3,FU,2018-12-10,SF,W,GC17,Oscar Jose,Gutierrez,6-2 6-2,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7476/ms002:GC17,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms005,7476,7476,Dominican Republic F3,FU,2018-12-10,QF,W,HG90,Conner,Huertas del Pino,6-4 2-6 6-2,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7476/ms005:HG90,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms011,7476,7476,Dominican Republic F3,FU,2018-12-10,R16,W,ME70,Alejandro,Mendoza,6-1 6-0,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7476/ms011:ME70,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2018,en/scores/match-stats/archive/2018/7476/ms023,7476,7476,Dominican Republic F3,FU,2018-12-10,R32,W,C0BC,Maxime,Cressy,7-6(1) 6-1,,False,False,H0A4_2018.txt,ITF main draw,H0A4:atp:2018/7476/ms023:C0BC,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8142/ms009,8142,8142,M15 Naples,FU,2019-01-14,R16,L,RB73,Pietro,Rondoni,3-6 4-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8142/ms009:RB73,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8142/ms018,8142,8142,M15 Naples,FU,2019-01-14,R32,W,M0HT,Alejandro,Moro Canas,2-6 7-5 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8142/ms018:M0HT,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8151/ms018,8151,8151,M25 Weston,FU,2019-01-28,R32,L,RB73,Pietro,Rondoni,6-2 1-6 6-7(6),,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8151/ms018:RB73,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8167/ms012,8167,8167,M15 Antalya,FU,2019-02-11,R16,L,K0AH,Sebastian,Korda,6-7(2) 1-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8167/ms012:K0AH,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8167/ms025,8167,8167,M15 Antalya,FU,2019-02-11,R32,W,U133,Mike,Urbanija,6-2 7-5,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8167/ms025:U133,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8174/ms021,8174,8174,M15 Antalya,FU,2019-02-18,R32,L,PC09,Jose,Pereira,5-7 4-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8174/ms021:PC09,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8180/ms011,8180,8180,M15 Antalya,FU,2019-02-25,R16,L,PC63,Alessandro,Petrone,6-3 3-6 2-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8180/ms011:PC63,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8180/ms022,8180,8180,M15 Antalya,FU,2019-02-25,R32,W,F09U,Matyas,Fuele,7-5 3-6 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8180/ms022:F09U,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms003,8189,8189,M15 Antalya,FU,2019-03-04,SF,L,N561,Ivan,Nedelko,4-6 0-3,RET,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8189/ms003:N561,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms006,8189,8189,M15 Antalya,FU,2019-03-04,QF,W,N661,Marvin,Netuschil,6-2 6-1,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8189/ms006:N661,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms012,8189,8189,M15 Antalya,FU,2019-03-04,R16,W,C0DB,Alberto,Colas Sanchez,6-1 6-4,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8189/ms012:C0DB,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms024,8189,8189,M15 Antalya,FU,2019-03-04,R32,W,RC24,Or,Ram-Harel,7-5 6-3,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8189/ms024:RC24,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8200/ms028,8200,8200,M15 Antalya,FU,2019-03-11,R32,L,K0AH,Sebastian,Korda,2-6 2-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8200/ms028:K0AH,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8241/ms009,8241,8241,M15 Sunrise,FU,2019-04-08,R16,L,AB54,Harrison,Adams,6-1 4-6 1-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8241/ms009:AB54,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8241/ms018,8241,8241,M15 Sunrise,FU,2019-04-08,R32,W,D0DP,Liam,Draxl,6-2 6-4,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8241/ms018:D0DP,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/5069/ms016,5069,5069,Sarasota,CH,2019-04-15,R32,L,DA31,Hugo,Dellien,4-6 2-6,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/5069/ms016:DA31,atp,False,,,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/5069/ms033,5069,5069,Sarasota,CH,2019-04-15,R64,W,RC62,Michael,Redlicki,3-6 6-3 6-3,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/5069/ms033:RC62,atp,False,,,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/710/ms024,710,710,M25 Vero Beach,FU,2019-04-29,R32,L,TA66,Maksim,Tikhomirov,7-6(6) 6-7(5) 5-7,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/710/ms024:TA66,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/712/ms005,712,712,M25 Pensacola,FU,2019-05-06,QF,L,M0AW,Nicolas,Mejia,1-6 6-3 2-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/712/ms005:M0AW,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/712/ms011,712,712,M25 Pensacola,FU,2019-05-06,R16,W,KD99,Alan,Kohen,6-4 6-4,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/712/ms011:KD99,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/712/ms023,712,712,M25 Pensacola,FU,2019-05-06,R32,W,GD91,Juan Ignacio,Galarza,6-1 3-1,RET,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/712/ms023:GD91,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms003,8275,8275,M15 Cancun,FU,2019-06-03,SF,L,LG87,Gerardo,Lopez Villasenor,2-6 1-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8275/ms003:LG87,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms006,8275,8275,M15 Cancun,FU,2019-06-03,QF,W,W738,Brandon,Walkin,7-5 6-1,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8275/ms006:W738,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms013,8275,8275,M15 Cancun,FU,2019-06-03,R16,W,P0AO,Rowland,Phillips,3-6 6-4 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8275/ms013:P0AO,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms027,8275,8275,M15 Cancun,FU,2019-06-03,R32,W,D0CB,Gabriel Ciro,Da Silva,6-4 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/8275/ms027:D0CB,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/356/ms012,356,356,M25 Toulouse,FU,2019-06-17,R16,L,GJ05,Alexis,Gautier,7-6(7) 3-6 5-7,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/356/ms012:GJ05,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/356/ms024,356,356,M25 Toulouse,FU,2019-06-17,R32,W,FC26,Evan,Furness,0-6 6-2 5-4,RET,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/356/ms024:FC26,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6588/ms010,6588,6588,M25 Arlon,FU,2019-06-24,R16,L,E780,Sandro,Ehrat,1-6 4-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/6588/ms010:E780,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6588/ms021,6588,6588,M25 Arlon,FU,2019-06-24,R32,W,CF25,Victor,Cornea,6-3 1-6 6-3,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/6588/ms021:CF25,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms001,572,572,M15 Saarlouis,FU,2019-07-01,F,W,O423,Fabrizio,Ornago,6-0 6-4,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/572/ms001:O423,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms003,572,572,M15 Saarlouis,FU,2019-07-01,SF,W,BT42,Dominik,Boehler,6-4 6-3,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/572/ms003:BT42,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms006,572,572,M15 Saarlouis,FU,2019-07-01,QF,W,O484,Adrian,Obert,7-6(5) 6-4,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/572/ms006:O484,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms012,572,572,M15 Saarlouis,FU,2019-07-01,R16,W,GJ05,Alexis,Gautier,6-3 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/572/ms012:GJ05,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms024,572,572,M15 Saarlouis,FU,2019-07-01,R32,W,C0B8,Konstantin,Cucka,6-0 6-0,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/572/ms024:C0B8,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/723/ms017,723,723,M25 Ajaccio,FU,2019-07-08,R32,L,KD71,Jonathan,Kanar,4-6 6-2 3-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/723/ms017:KD71,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/488/ms022,488,488,M25 Kassel,FU,2019-07-15,R32,L,W712,Kai,Wehnelt,4-6 5-7,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/488/ms022:W712,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms002,4066,4066,M15 Brussels,FU,2019-07-29,SF,L,HB67,Christopher,Heyman,2-6 3-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/4066/ms002:HB67,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms005,4066,4066,M15 Brussels,FU,2019-07-29,QF,W,KG33,Vladimir,Korolev,6-4 4-6 6-1,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/4066/ms005:KG33,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms010,4066,4066,M15 Brussels,FU,2019-07-29,R16,W,L0DD,Luis Humberto,Lopez,6-0 6-3,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/4066/ms010:L0DD,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms020,4066,4066,M15 Brussels,FU,2019-07-29,R32,W,D0A2,Matthew,Dellavedova,6-3 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/4066/ms020:D0A2,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6346/ms006,6346,6346,M15 Eupen,FU,2019-08-05,QF,L,O660,Genaro Alberto,Olivieri,7-6(3) 1-6 3-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/6346/ms006:O660,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6346/ms013,6346,6346,M15 Eupen,FU,2019-08-05,R16,W,RA82,Yannik,Reuter,6-2 2-6 6-0,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/6346/ms013:RA82,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6346/ms027,6346,6346,M15 Eupen,FU,2019-08-05,R32,W,P0BE,Sidane,Pontjodikromo,6-2 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/6346/ms027:P0BE,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/412/ms019,412,412,M25 Houston,FU,2019-09-16,R32,L,H0CU,Ronald,Hohmann,6-4 6-7(2) 3-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/412/ms019:H0CU,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/1592/ms013,1592,1592,M25 Harlingen,FU,2019-09-23,R16,L,GK30,Jonathan,Gray,3-6 4-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/1592/ms013:GK30,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/1592/ms027,1592,1592,M25 Harlingen,FU,2019-09-23,R32,W,H0CU,Ronald,Hohmann,6-3 6-2,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/1592/ms027:H0CU,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7201/ms037,7201,7201,Santo Domingo,CH,2019-10-07,R64,L,O376,Renzo,Olivo,2-6 6-3 1-6,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/7201/ms037:O376,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6865/ms025,6865,6865,Traralgon,CH,2019-10-21,R32,L,SQ80,Akira,Santillan,1-6 2-6,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/6865/ms025:SQ80,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6865/ms050,6865,6865,Traralgon,CH,2019-10-21,R64,W,MS03,William,Ma,6-4 7-5,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/6865/ms050:MS03,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7586/ms016,7586,7586,Playford 2,CH,2019-10-28,R32,L,U134,Yasutaka,Uchiyama,3-6 4-6,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/7586/ms016:U134,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7586/ms033,7586,7586,Playford 2,CH,2019-10-28,R64,W,TB70,Wishaya,Trongcharoenchaikul,7-5 6-2,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/7586/ms033:TB70,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/637/ms041,637,637,Champaign,CH,2019-11-11,R64,L,S0K7,Zachary,Svajda,0-6 1-6,,False,True,H0A4_2019.txt,Challenger main draw,H0A4:atp:2019/637/ms041:S0K7,atp,False,,,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms003,7197,7197,M15 Santo Domingo,FU,2019-11-25,SF,L,AE14,Daniel,Altmaier,3-6 4-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/7197/ms003:AE14,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms006,7197,7197,M15 Santo Domingo,FU,2019-11-25,QF,W,O634,Jose,Olivares,5-7 6-2 7-6(5),,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/7197/ms006:O634,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms012,7197,7197,M15 Santo Domingo,FU,2019-11-25,R16,W,V731,Michel,Vernier,6-2 6-4,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/7197/ms012:V731,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms024,7197,7197,M15 Santo Domingo,FU,2019-11-25,R32,W,N0AF,Arvid,Nordquist,6-2,RET,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/7197/ms024:N0AF,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7468/ms027,7468,7468,M15 Santo Domingo,FU,2019-12-02,R32,L,B0I5,Blaise,Bicknell,6-7(3) 4-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/7468/ms027:B0I5,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7476/ms001,7476,7476,M15 Santo Domingo,FU,2019-12-09,F,L,BP79,Peter,Bertran,6-4 1-6 4-6,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/7476/ms001:BP79,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7476/ms002,7476,7476,M15 Santo Domingo,FU,2019-12-09,SF,W,V731,Michel,Vernier,7-6(6) 6-4,,False,False,H0A4_2019.txt,ITF main draw,H0A4:atp:2019/7476/ms002:V731,atp,False,,,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",False,,Nick Hardt
