code,source,source_file,source_row,date,date_kind,event_name,tourney_id,tourney_level,round,opp_name,opp_id,won,score,id_matches,name_matches,second_record,has_box,stat_fields,has_minutes,svpt_w,svpt_l,has_odds,lta_match_id,score_states,chart_id,slam,has_points,market_id,has_prices,ref_id,link,gap_days,date_disagrees,opp_disagrees,elsewhere,player
H0A4,tml,2026_challenger.csv,948,2026-02-16,tournament week,Metepec,2026-3075,C,R32,Alexis Galarneau,GK06,False,6-3 6-0,True,True,False,True,18.0,True,40,47,,,,,,,,,H0A4:atp:2026/3075/ms020:GK06,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,1438,2026-03-09,tournament week,Cap Cana,2026-2975,C,R32,Mariano Navone,N0BS,False,6-7(3) 6-2 6-2,True,True,False,True,18.0,True,86,95,,,,,,,,,H0A4:atp:2026/2975/ms028:N0BS,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,2374,2026-04-20,tournament week,Savannah,2026-5067,C,QF,Jack Kennedy,K0NP,False,7-5 7-5,True,True,False,True,18.0,True,71,76,,,,,,,,,H0A4:atp:2026/5067/ms005:K0NP,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,2698,2026-05-04,tournament week,Santos,2026-2923,C,R16,Murkel Dellien,DC48,False,4-6 6-3 3-0 RET,True,True,False,True,18.0,True,85,78,,,,,,,,,H0A4:atp:2026/2923/ms010:DC48,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,3433,2026-06-08,tournament week,San Miguel de Tucuman,2026-2927,C,R16,Nicolas Kicker,KC29,False,6-2 7-5,True,True,False,True,18.0,True,87,73,,,,,,,,,H0A4:atp:2026/2927/ms014:KC29,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,3780,2026-06-22,tournament week,Piracicaba,2026-2835,C,QF,Juan Manuel La Serna,L0GR,False,6-2 3-0 RET,True,True,False,True,18.0,True,31,34,,,,,,,,,H0A4:atp:2026/2835/ms007:L0GR,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,4148,2026-07-06,tournament week,Bogota,2026-7389,C,R16,Lorenzo Claverie,C0JV,False,7-6(3) 7-6(5),True,True,False,True,18.0,True,90,82,,,,,,,,,H0A4:atp:2026/7389/ms015:C0JV,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,4903,2026-08-10,tournament week,Todi,2026-8392,C,R32,Marco Cecchinato,CF01,False,6-3 7-5,True,True,False,True,18.0,True,61,69,,,,,,,,,H0A4:atp:2026/8392/ms020:CF01,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,5132,2026-08-17,tournament week,Prague,2026-600,C,R16,Oleksii Krutykh,K0DP,False,6-3 6-0,True,True,False,True,18.0,True,44,57,,,,,,,,,H0A4:atp:2026/600/ms008:K0DP,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,5213,2026-08-24,tournament week,Augsburg,2026-8266,C,R32,Kai Wehnelt,W712,False,2-6 6-3 6-2,True,True,False,True,18.0,True,86,70,,,,,,,,,H0A4:atp:2026/8266/ms023:W712,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2026_challenger.csv,5244,2026-08-31,tournament week,Porto (CTP),2026-2933,C,R32,Marco Cecchinato,CF01,False,4-6 6-0 6-3,True,True,False,True,18.0,True,75,90,,,,,,,,,H0A4:atp:2026/2933/ms027:CF01,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2023_atp_quali.csv,66,2023-01-16,tournament week,Australian Open,2023-580,G,Q1,Elias Ymer,Y218,False,7-6(5) 6-2,True,True,False,True,18.0,True,74,76,,,,,,,,,H0A4:atp:2023/580/qs091:Y218,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2023_atp_quali.csv,321,2023-03-08,tournament week,Indian Wells Masters,2023-404,M,Q1,Taro Daniel,DA81,False,5-7 6-1 6-4,True,True,False,True,18.0,True,79,78,,,,,,,,,H0A4:atp:2023/404/qs045:DA81,linked,2.0,False,False,,Nick Hardt
H0A4,tml,2023_atp_quali.csv,636,2023-05-28,tournament week,Roland Garros,2023-520,G,Q2,Aslan Karatsev,KC56,False,7-5 6-3,True,True,False,True,18.0,True,67,79,,,,,,,,,H0A4:atp:2023/520/qs032:KC56,linked,-1.0,False,False,,Nick Hardt
H0A4,tml,2023_atp_quali.csv,760,2023-07-03,tournament week,Wimbledon,2023-540,G,Q1,Radu Albot,A829,False,6-2 7-6(2),True,True,False,True,18.0,True,61,66,,,,,,,,,H0A4:atp:2023/540/qs080:A829,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2023_atp_quali.csv,1027,2023-08-20,tournament week,Winston-Salem,2023-6242,250,Q1,Thai-Son Kwiatkowski,KD35,False,7-6(5) 6-3,True,True,False,True,18.0,True,58,66,,,,,,,,,H0A4:atp:2023/6242/qs014:KD35,linked,-1.0,False,False,,Nick Hardt
H0A4,tml,2024_atp_quali.csv,644,2024-05-26,tournament week,Roland Garros,2024-520,G,Q1,Shintaro Mochizuki,M0HU,False,4-6 6-4 6-2,True,True,False,True,18.0,True,102,102,,,,,,,,,H0A4:atp:2024/520/qs114:M0HU,linked,-1.0,False,False,,Nick Hardt
H0A4,tml,2024_atp_quali.csv,846,2024-07-01,tournament week,Wimbledon,2024-540,G,Q2,Damir Dzumhur,D923,False,6-4 3-6 6-1,True,True,False,True,18.0,True,76,84,,,,,,,,,H0A4:atp:2024/540/qs050:D923,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2024_atp_quali.csv,930,2024-07-15,tournament week,Hamburg,2024-414,500,Q2,Jesper de Jong,D0C1,False,6-3 6-4,True,True,False,True,18.0,True,53,62,,,,,,,,,H0A4:atp:2024/414/qs004:D0C1,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2024_atp_quali.csv,940,2024-07-21,tournament week,Umag,2024-439,250,Q1,David Jorda Sanchis,J476,False,7-6(3) 5-7 7-6(5),True,True,False,True,18.0,True,132,119,,,,,,,,,H0A4:atp:2024/439/qs009:J476,linked,-1.0,False,False,,Nick Hardt
H0A4,tml,2024_atp_quali.csv,1083,2024-08-26,tournament week,US Open,2024-560,G,Q1,Borna Gojo,GH92,False,6-3 6-4,True,True,False,True,18.0,True,61,50,,,,,,,,,H0A4:atp:2024/560/qs074:GH92,linked,0.0,False,False,,Nick Hardt
H0A4,tml,2025_atp_quali.csv,85,2025-01-12,tournament week,Australian Open,2025-580,G,Q1,Matteo Gigante,G0GD,False,6-2 6-2,True,True,False,True,18.0,True,54,42,,,,,,,,,H0A4:atp:2025/580/qs075:G0GD,linked,-1.0,False,False,,Nick Hardt
S0GZ,tml,2021_challenger.csv,666,2021-02-28,tournament week,Gran Canaria 1,2021-9458,C,R32,Andrea Pellegrino,PH64,True,5-7 7-5 6-3,True,True,False,True,18.0,True,111,101,,,,,,,,,S0GZ:atp:2021/9458/ms029:PH64,linked,-1.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2021_challenger.csv,916,2021-03-28,tournament week,Zadar,2021-9472,C,R32,Matija Pecotic,PH42,True,3-6 6-3 6-2,True,True,False,True,18.0,True,78,86,,,,,,,,,S0GZ:atp:2021/9472/ms017:PH42,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2021_challenger.csv,1068,2021-03-29,tournament week,Oeiras 1,2021-9505,C,R32,Geoffrey Blancaneaux,BU54,True,6-3 6-2,True,True,False,True,18.0,True,52,65,,,,,,,,,S0GZ:atp:2021/9505/ms030:BU54,linked,-56.0,True,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2021_challenger.csv,1072,2021-03-29,tournament week,Oeiras 1,2021-9505,C,R16,Tung-Lin Wu,W857,True,6-2 7-6(2),True,True,False,True,18.0,True,60,66,,,,,,,,,S0GZ:atp:2021/9505/ms015:W857,linked,-56.0,True,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,692,2022-02-28,tournament week,Gran Canaria,2022-9456,C,R32,Lorenzo Giustino,GA79,True,6-2 6-2,True,True,False,True,18.0,True,47,47,,,,,,,,,S0GZ:atp:2022/9456/ms023:GA79,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,1104,2022-03-28,tournament week,Oeiras 1,2022-9514,C,R32,Alexandar Lazarov,LI39,True,2-6 6-2 6-4,True,True,False,True,18.0,True,77,77,,,,,,,,,S0GZ:atp:2022/9514/ms030:LI39,linked,-84.0,True,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,2066,2022-05-22,tournament week,Tunis,2022-1541,C,R32,Alexey Vatutin,V717,True,6-3 2-6 7-5,True,True,False,True,18.0,True,115,92,,,,,,,,,S0GZ:atp:2022/1541/ms025:V717,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,2500,2022-06-19,tournament week,Blois,2022-6757,C,R32,Cedrik-Marcel Stebe,SK94,True,6-2 6-3,True,True,False,True,18.0,True,54,48,,,,,,,,,S0GZ:atp:2022/6757/ms029:SK94,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,2507,2022-06-19,tournament week,Blois,2022-6757,C,R16,Nino Serdarusic,SP80,True,6-3 6-2,True,True,False,True,18.0,True,46,63,,,,,,,,,S0GZ:atp:2022/6757/ms014:SP80,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,2717,2022-06-27,tournament week,Troyes,2022-1214,C,R32,Adrian Andreev,A0AB,True,6-4 0-6 6-2,True,True,False,True,18.0,True,92,81,,,,,,,,,S0GZ:atp:2022/1214/ms021:A0AB,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,2722,2022-06-27,tournament week,Troyes,2022-1214,C,R16,Timofey Skatov,S0GR,True,6-0 6-2,True,True,False,True,18.0,True,52,41,,,,,,,,,S0GZ:atp:2022/1214/ms010:S0GR,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,2935,2022-07-17,tournament week,Iasi,2022-8394,C,R32,Matteo Arnaldi,A0FC,True,6-2 6-3,True,True,False,True,18.0,True,68,58,,,,,,,,,S0GZ:atp:2022/8394/ms022:A0FC,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,3485,2022-08-14,tournament week,San Marino,2022-9540,C,R32,Alexandre Muller,MP20,True,3-6 6-3 6-0,True,True,False,True,18.0,True,85,81,,,,,,,,,S0GZ:atp:2022/9540/ms019:MP20,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,3501,2022-08-14,tournament week,San Marino,2022-9540,C,R16,Robin Haase,H756,True,2-6 6-1 6-3,True,True,False,True,18.0,True,80,66,,,,,,,,,S0GZ:atp:2022/9540/ms009:H756,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,3607,2022-08-28,tournament week,Banja Luka,2022-1607,C,R32,Aldin Setkic,SF41,True,6-4 1-6 6-3,True,True,False,True,18.0,True,66,85,,,,,,,,,S0GZ:atp:2022/1607/ms027:SF41,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,3772,2022-08-29,tournament week,Toulouse,2022-2793,C,R32,Duje Ajdukovic,A0CJ,True,6-2 4-6 6-0,True,True,False,True,18.0,True,71,82,,,,,,,,,S0GZ:atp:2022/2793/ms018:A0CJ,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,3866,2022-09-11,tournament week,Seville,2022-784,C,R32,Gian Marco Moroni,MP83,True,4-6 6-2 6-4,True,True,False,True,18.0,True,96,91,,,,,,,,,S0GZ:atp:2022/784/ms022:MP83,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,4144,2022-09-25,tournament week,Braga,2022-7913,C,R32,Frederico Ferreira Silva,SN54,True,6-2 7-5,True,True,False,True,18.0,True,49,59,,,,,,,,,S0GZ:atp:2022/7913/ms030:SN54,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,4379,2022-10-09,tournament week,Parma,2022-9190,C,R32,Nicholas David Ionel,I0A7,True,6-3 6-1,True,True,False,True,18.0,True,38,50,,,,,,,,,S0GZ:atp:2022/9190/ms030:I0A7,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,5066,2022-11-13,tournament week,Roanne,2022-9625,C,R32,Jay Clarke,CI14,True,6-3 1-6 6-2,True,True,False,True,18.0,True,75,66,,,,,,,,,S0GZ:atp:2022/9625/ms021:CI14,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2022_challenger.csv,5251,2022-11-27,tournament week,Valencia,2022-2823,C,R32,Alessandro Giannessi,G983,True,6-2 6-4,True,True,False,True,18.0,True,53,62,,,,,,,,,S0GZ:atp:2022/2823/ms016:G983,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2023_challenger.csv,2669,2023-06-24,tournament week,Blois,2023-6757,C,R32,Elmar Ejupovic,E811,True,6-7(2) 6-4 6-1,True,True,False,True,18.0,True,97,90,,,,,,,,,S0GZ:atp:2023/6757/ms030:E811,linked,5.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2023_challenger.csv,2671,2023-06-24,tournament week,Blois,2023-6757,C,R16,Pedro Martinez,MO44,True,6-4 6-3,True,True,False,True,18.0,True,93,58,,,,,,,,,S0GZ:atp:2023/6757/ms015:MO44,linked,5.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2023_challenger.csv,2682,2023-06-24,tournament week,Blois,2023-6757,C,QF,Kenny De Schepper,D750,True,3-6 6-3 7-6(5),True,True,False,True,18.0,True,93,110,,,,,,,,,S0GZ:atp:2023/6757/ms007:D750,linked,5.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2023_challenger.csv,3190,2023-07-23,tournament week,Tampere,2023-221,C,R32,Edoardo Lavagno,LI03,True,6-4 6-3,True,True,False,True,18.0,True,57,67,,,,,,,,,S0GZ:atp:2023/221/ms024:LI03,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2023_challenger.csv,4126,2023-09-09,tournament week,Seville,2023-784,C,R32,Viktor Durasovic,DC76,True,6-4 3-6 6-4,True,True,False,True,18.0,True,110,103,,,,,,,,,S0GZ:atp:2023/784/ms029:DC76,linked,5.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,541,2024-01-21,tournament week,Buenos Aires (Argentino) 2,2024-9678,C,R32,Orlando Luz,LF26,True,6-3 2-6 6-1,True,True,False,True,18.0,True,71,84,,,,,,,,,S0GZ:atp:2024/9678/ms026:LF26,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,592,2024-01-28,tournament week,Punta del Este,2024-2901,C,R32,Tomas Barrios Vera,BS86,True,3-6 6-4 6-4,True,True,False,True,18.0,True,97,81,,,,,,,,,S0GZ:atp:2024/2901/ms027:BS86,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,1526,2024-03-31,tournament week,Girona,2024-2855,C,R32,Pablo Llamas Ruiz,L0CX,True,4-6 6-3 6-3,True,True,False,True,18.0,True,102,85,,,,,,,,,S0GZ:atp:2024/2855/ms023:L0CX,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,1542,2024-03-31,tournament week,Girona,2024-2855,C,R16,Gastao Elias,E698,True,5-7 6-3 6-4,True,True,False,True,18.0,True,96,108,,,,,,,,,S0GZ:atp:2024/2855/ms011:E698,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,1547,2024-03-31,tournament week,Girona,2024-2855,C,QF,Joao Sousa,SH90,True,W/O,True,True,False,False,0.0,False,,,,,,,,,,,S0GZ:atp:2024/2855/ms005:SH90,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,1658,2024-04-07,tournament week,Barcelona,2024-9132,C,R32,David Naharro,N0EK,True,6-1 6-0,True,True,False,True,18.0,True,32,40,,,,,,,,,S0GZ:atp:2024/9132/ms026:N0EK,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,2821,2024-06-09,tournament week,Heilbronn,2024-460,C,R32,Daniel Dutra da Silva,SG56,True,7-6(6) 6-2,True,True,False,True,18.0,True,56,64,,,,,,,,,S0GZ:atp:2024/460/ms022:SG56,linked,6.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,3248,2024-06-29,tournament week,Milan,2024-3463,C,R32,Andrea Picchione,P0DR,True,6-3 1-6 6-1,True,True,False,True,18.0,True,66,69,,,,,,,,,S0GZ:atp:2024/3463/ms023:P0DR,linked,5.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,3837,2024-07-29,tournament week,Porto,2024-2933,C,R32,Ergi Kirkin,KI48,True,6-3 6-0,True,True,False,True,18.0,True,46,40,,,,,,,,,S0GZ:atp:2024/2933/ms023:KI48,linked,-28.0,True,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,3853,2024-07-29,tournament week,Porto,2024-2933,C,R16,Hynek Barton,B0OU,True,6-3 6-4,True,True,False,True,18.0,True,65,50,,,,,,,,,S0GZ:atp:2024/2933/ms011:B0OU,linked,-28.0,True,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,3857,2024-07-29,tournament week,Porto,2024-2933,C,QF,Daniel Masur,MN20,True,7-6(7) 6-4,True,True,False,True,18.0,True,83,88,,,,,,,,,S0GZ:atp:2024/2933/ms005:MN20,linked,-28.0,True,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,3907,2024-07-29,tournament week,Liberec,2024-6795,C,R32,Oleg Prihodko,PL64,True,3-6 7-6(2) 6-1,True,True,False,True,18.0,True,92,101,,,,,,,,,S0GZ:atp:2024/6795/ms022:PL64,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2024_challenger.csv,4279,2024-08-24,tournament week,Dobrich 1,2024-2043,C,R32,Yanaki Milev,M0KA,True,6-3 6-4,True,True,False,True,18.0,True,59,58,,,,,,,,,S0GZ:atp:2024/2043/ms025:M0KA,linked,5.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,356,2025-01-27,tournament week,Piracicaba,2025-2835,C,R32,Juan Carlos Prado Angelo,P0IY,True,3-6 6-3 6-4,True,True,False,True,18.0,True,91,87,,,,,,,,,S0GZ:atp:2025/2835/ms030:P0IY,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,1889,2025-04-28,tournament week,Porto Alegre,2025-2919,C,R32,Pedro Sakamoto,SL94,True,6-2 6-0,True,True,False,True,18.0,True,40,41,,,,,,,,,S0GZ:atp:2025/2919/ms026:SL94,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,1892,2025-04-28,tournament week,Porto Alegre,2025-2919,C,R16,Juan Bautista Torres,T0DM,True,6-3 1-6 6-1,True,True,False,True,18.0,True,79,80,,,,,,,,,S0GZ:atp:2025/2919/ms013:T0DM,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,1901,2025-04-28,tournament week,Porto Alegre,2025-2919,C,QF,Eduardo Ribeiro,R09V,True,7-5 7-5,True,True,False,True,18.0,True,78,80,,,,,,,,,S0GZ:atp:2025/2919/ms006:R09V,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,1903,2025-04-28,tournament week,Porto Alegre,2025-2919,C,SF,Alex Barrena,B0GY,True,1-6 7-5 6-4,True,True,False,True,18.0,True,91,105,,,,,,,,,S0GZ:atp:2025/2919/ms003:B0GY,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,2961,2025-06-30,tournament week,Troyes,2025-1214,C,R32,Daniel Michalski,M0E1,True,6-3 1-6 7-6(1),True,True,False,True,18.0,True,82,91,,,,,,,,,S0GZ:atp:2025/1214/ms018:M0E1,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,2970,2025-06-30,tournament week,Troyes,2025-1214,C,R16,Cosme Rolland De Ravel,R0KE,True,6-2 6-4,True,True,False,True,18.0,True,60,58,,,,,,,,,S0GZ:atp:2025/1214/ms009:R0KE,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,3797,2025-08-11,tournament week,Sofia 1,2025-2043,C,R32,Viktor Markov,M0RF,True,6-4 6-0,True,True,False,True,18.0,True,42,52,,,,,,,,,S0GZ:atp:2025/2043/ms022:M0RF,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,3802,2025-08-11,tournament week,Sofia 1,2025-2043,C,R16,Marat Sharipov,S0MN,True,6-3 6-2,True,True,False,True,18.0,True,51,58,,,,,,,,,S0GZ:atp:2025/2043/ms011:S0MN,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,4029,2025-08-18,tournament week,Augsburg,2025-8266,C,R32,Raul Brancaccio,BV24,True,7-6(4) 3-6 6-3,True,True,False,True,18.0,True,87,104,,,,,,,,,S0GZ:atp:2025/8266/ms024:BV24,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,4042,2025-08-18,tournament week,Augsburg,2025-8266,C,R16,Diego Dedura,D0LJ,True,6-2 7-6(6),True,True,False,True,18.0,True,68,99,,,,,,,,,S0GZ:atp:2025/8266/ms012:D0LJ,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,4055,2025-08-25,tournament week,Porto 2,2025-2933,C,R32,Thiago Seyboth Wild,SX91,True,6-2 6-4,True,True,False,True,18.0,True,45,79,,,,,,,,,S0GZ:atp:2025/2933/ms016:SX91,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,4078,2025-08-25,tournament week,Porto 2,2025-2933,C,R16,Matej Dodig,D0L3,True,6-3 6-2,True,True,False,True,18.0,True,64,40,,,,,,,,,S0GZ:atp:2025/2933/ms008:D0L3,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,4193,2025-09-01,tournament week,Genoa,2025-1763,C,R32,Matej Dodig,D0L3,True,3-6 6-3 6-1,True,True,False,True,18.0,True,64,85,,,,,,,,,S0GZ:atp:2025/1763/ms029:D0L3,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2025_challenger.csv,5995,2025-11-17,tournament week,Montemar,2025-2955,C,R32,Franco Agamenone,AA27,True,6-3 6-0,True,True,False,True,18.0,True,40,49,,,,,,,,,S0GZ:atp:2025/2955/ms025:AA27,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,202,2026-01-12,tournament week,Buenos Aires,2026-1210,C,R32,Joao Eduardo Schiessl,S0T1,True,3-6 6-2 6-2,True,True,False,True,18.0,True,93,73,,,,,,,,,S0GZ:atp:2026/1210/ms022:S0T1,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,210,2026-01-12,tournament week,Buenos Aires,2026-1210,C,R16,Daniel Dutra da Silva,SG56,True,6-2 3-1 RET,True,True,False,True,18.0,True,32,52,,,,,,,,,S0GZ:atp:2026/1210/ms011:SG56,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,283,2026-01-19,tournament week,Itajai,2026-3053,C,R32,Joao Lucas Reis Da Silva,R0A7,True,6-4 6-2,True,True,False,True,18.0,True,53,60,,,,,,,,,S0GZ:atp:2026/3053/ms024:R0A7,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,299,2026-01-19,tournament week,Itajai,2026-3053,C,R16,Juan Manuel La Serna,L0GR,True,6-4 6-1,True,True,False,True,18.0,True,54,40,,,,,,,,,S0GZ:atp:2026/3053/ms012:L0GR,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,307,2026-01-19,tournament week,Itajai,2026-3053,C,QF,Stefan Palosi,P0CY,True,6-2 6-3,True,True,False,True,18.0,True,50,46,,,,,,,,,S0GZ:atp:2026/3053/ms006:P0CY,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,573,2026-02-02,tournament week,Rosario,2026-2965,C,R32,Andrea Collarini,CC66,True,3-6 6-2 6-1,True,True,False,True,18.0,True,84,113,,,,,,,,,S0GZ:atp:2026/2965/ms026:CC66,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,1122,2026-02-23,tournament week,Tigre 2,2026-9695,C,R32,Santiago Rodriguez Taverna,RH59,True,6-4 6-2,True,True,False,True,18.0,True,46,47,,,,,,,,,S0GZ:atp:2026/9695/ms024:RH59,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,1313,2026-03-09,tournament week,Santiago,2026-3406,C,R16,Facundo Mena,MJ98,True,7-6(3) 6-4,True,True,False,True,18.0,True,67,76,,,,,,,,,S0GZ:atp:2026/3406/ms012:MJ98,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,1329,2026-03-09,tournament week,Santiago,2026-3406,C,R32,Cannon Kingsley,K0DB,True,6-4 7-5,True,True,False,True,18.0,True,59,84,,,,,,,,,S0GZ:atp:2026/3406/ms025:K0DB,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,2052,2026-04-06,tournament week,Madrid,2026-9687,C,R32,Ivan Ivanov,I0BF,True,7-5 6-2,True,True,False,True,18.0,True,52,60,,,,,,,,,S0GZ:atp:2026/9687/ms029:I0BF,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,2060,2026-04-06,tournament week,Madrid,2026-9687,C,R16,Oriol Roca Batalla,RB60,True,6-4 6-4,True,True,False,True,18.0,True,61,68,,,,,,,,,S0GZ:atp:2026/9687/ms014:RB60,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,2286,2026-04-20,tournament week,Rome,2026-2151,C,R32,Enrico Dalla Valle,DG80,True,6-0 6-3,True,True,False,True,18.0,True,41,58,,,,,,,,,S0GZ:atp:2026/2151/ms022:DG80,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,2450,2026-04-27,tournament week,Ostrava,2026-1797,C,R32,Maxim Mrva,M0SE,True,7-6(3) 6-3,True,True,False,True,18.0,True,65,64,,,,,,,,,S0GZ:atp:2026/1797/ms018:M0SE,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
S0GZ,tml,2026_challenger.csv,2461,2026-04-27,tournament week,Ostrava,2026-1797,C,R16,Vitaliy Sachko,SS25,True,6-7(7) 7-5 6-4,True,True,False,True,18.0,True,105,131,,,,,,,,,S0GZ:atp:2026/1797/ms009:SS25,linked,0.0,False,False,,Nikolas Sanchez Izquierdo
