code,year,url,url_event,event_id,event_name,event_type,event_date,round,round_long,wl,opp_code,opp_first,opp_last,opp_ioc,opp_rank,score,reason,is_bye,has_stats_atp,file,level,walkover,atp_id,sources,in_sackmann,in_tml,in_tennis_data,in_otd,in_live_tennis_api,in_charting,in_slam_points,in_polymarket,box_sackmann,box_tml,slam_point_rows,score_states,closing_odds,market_prices,depth,depth_label,why_missing,player
H0A4,2019,en/scores/match-stats/archive/2019/7197/ms024,7197,7197,M15 Santo Domingo,FU,2019-11-25,R32,Round of 32,W,N0AF,Arvid,Nordquist,SWE,1894,6-2,RET,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/7197/ms024,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/637/ms041,637,637,Champaign,CH,2019-11-11,R64,Round of 64,L,S0K7,Zachary,Svajda,USA,1013,0-6 1-6,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/637/ms041,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7586/ms016,7586,7586,Playford 2,CH,2019-10-28,R32,Round of 32,L,U134,Yasutaka,Uchiyama,JPN,86,3-6 4-6,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/7586/ms016,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7586/ms033,7586,7586,Playford 2,CH,2019-10-28,R64,Round of 64,W,TB70,Wishaya,Trongcharoenchaikul,THA,626,7-5 6-2,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/7586/ms033,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6865/ms025,6865,6865,Traralgon,CH,2019-10-21,R32,Round of 32,L,SQ80,Akira,Santillan,JPN,245,1-6 2-6,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/6865/ms025,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6865/ms050,6865,6865,Traralgon,CH,2019-10-21,R64,Round of 64,W,MS03,William,Ma,AUS,1500,6-4 7-5,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/6865/ms050,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/7201/ms037,7201,7201,Santo Domingo,CH,2019-10-07,R64,Round of 64,L,O376,Renzo,Olivo,ARG,271,2-6 6-3 1-6,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/7201/ms037,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/1592/ms013,1592,1592,M25 Harlingen,FU,2019-09-23,R16,Round of 16,L,GK30,Jonathan,Gray,GBR,623,3-6 4-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/1592/ms013,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/1592/ms027,1592,1592,M25 Harlingen,FU,2019-09-23,R32,Round of 32,W,H0CU,Ronald,Hohmann,USA,0,6-3 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/1592/ms027,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/412/ms019,412,412,M25 Houston,FU,2019-09-16,R32,Round of 32,L,H0CU,Ronald,Hohmann,USA,0,6-4 6-7(2) 3-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/412/ms019,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6346/ms006,6346,6346,M15 Eupen,FU,2019-08-05,QF,Quarter-Finals,L,O660,Genaro Alberto,Olivieri,ARG,510,7-6(3) 1-6 3-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/6346/ms006,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6346/ms013,6346,6346,M15 Eupen,FU,2019-08-05,R16,Round of 16,W,RA82,Yannik,Reuter,BEL,0,6-2 2-6 6-0,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/6346/ms013,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6346/ms027,6346,6346,M15 Eupen,FU,2019-08-05,R32,Round of 32,W,P0BE,Sidane,Pontjodikromo,NED,887,6-2 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/6346/ms027,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms002,4066,4066,M15 Brussels,FU,2019-07-29,SF,Semi-Finals,L,HB67,Christopher,Heyman,BEL,496,2-6 3-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/4066/ms002,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms005,4066,4066,M15 Brussels,FU,2019-07-29,QF,Quarter-Finals,W,KG33,Vladimir,Korolev,RUS,0,6-4 4-6 6-1,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/4066/ms005,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms010,4066,4066,M15 Brussels,FU,2019-07-29,R16,Round of 16,W,L0DD,Luis Humberto,Lopez,MEX,0,6-0 6-3,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/4066/ms010,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/4066/ms020,4066,4066,M15 Brussels,FU,2019-07-29,R32,Round of 32,W,D0A2,Matthew,Dellavedova,AUS,0,6-3 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/4066/ms020,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/488/ms022,488,488,M25 Kassel,FU,2019-07-15,R32,Round of 32,L,W712,Kai,Wehnelt,GER,0,4-6 5-7,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/488/ms022,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/723/ms017,723,723,M25 Ajaccio,FU,2019-07-08,R32,Round of 32,L,KD71,Jonathan,Kanar,FRA,617,4-6 6-2 3-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/723/ms017,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms001,572,572,M15 Saarlouis,FU,2019-07-01,F,Finals,W,O423,Fabrizio,Ornago,ITA,458,6-0 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/572/ms001,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms003,572,572,M15 Saarlouis,FU,2019-07-01,SF,Semi-Finals,W,BT42,Dominik,Boehler,GER,0,6-4 6-3,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/572/ms003,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms006,572,572,M15 Saarlouis,FU,2019-07-01,QF,Quarter-Finals,W,O484,Adrian,Obert,GER,0,7-6(5) 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/572/ms006,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms012,572,572,M15 Saarlouis,FU,2019-07-01,R16,Round of 16,W,GJ05,Alexis,Gautier,FRA,0,6-3 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/572/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/572/ms024,572,572,M15 Saarlouis,FU,2019-07-01,R32,Round of 32,W,C0B8,Konstantin,Cucka,GER,0,6-0 6-0,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/572/ms024,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6588/ms010,6588,6588,M25 Arlon,FU,2019-06-24,R16,Round of 16,L,E780,Sandro,Ehrat,SUI,392,1-6 4-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/6588/ms010,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/6588/ms021,6588,6588,M25 Arlon,FU,2019-06-24,R32,Round of 32,W,CF25,Victor,Cornea,ROU,0,6-3 1-6 6-3,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/6588/ms021,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/356/ms012,356,356,M25 Toulouse,FU,2019-06-17,R16,Round of 16,L,GJ05,Alexis,Gautier,FRA,0,7-6(7) 3-6 5-7,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/356/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/356/ms024,356,356,M25 Toulouse,FU,2019-06-17,R32,Round of 32,W,FC26,Evan,Furness,FRA,503,0-6 6-2 5-4,RET,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/356/ms024,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms003,8275,8275,M15 Cancun,FU,2019-06-03,SF,Semi-Finals,L,LG87,Gerardo,Lopez Villasenor,MEX,548,2-6 1-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8275/ms003,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms006,8275,8275,M15 Cancun,FU,2019-06-03,QF,Quarter-Finals,W,W738,Brandon,Walkin,GBR,0,7-5 6-1,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8275/ms006,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms013,8275,8275,M15 Cancun,FU,2019-06-03,R16,Round of 16,W,P0AO,Rowland,Phillips,JAM,0,3-6 6-4 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8275/ms013,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8275/ms027,8275,8275,M15 Cancun,FU,2019-06-03,R32,Round of 32,W,D0CB,Gabriel Ciro,Da Silva,BRA,0,6-4 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8275/ms027,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/712/ms005,712,712,M25 Pensacola,FU,2019-05-06,QF,Quarter-Finals,L,M0AW,Nicolas,Mejia,COL,0,1-6 6-3 2-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/712/ms005,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/712/ms011,712,712,M25 Pensacola,FU,2019-05-06,R16,Round of 16,W,KD99,Alan,Kohen,ARG,0,6-4 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/712/ms011,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/712/ms023,712,712,M25 Pensacola,FU,2019-05-06,R32,Round of 32,W,GD91,Juan Ignacio,Galarza,ARG,574,6-1 3-1,RET,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/712/ms023,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/710/ms024,710,710,M25 Vero Beach,FU,2019-04-29,R32,Round of 32,L,TA66,Maksim,Tikhomirov,USA,0,7-6(6) 6-7(5) 5-7,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/710/ms024,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/5069/ms016,5069,5069,Sarasota,CH,2019-04-15,R32,Round of 32,L,DA31,Hugo,Dellien,BOL,75,4-6 2-6,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/5069/ms016,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/5069/ms033,5069,5069,Sarasota,CH,2019-04-15,R64,Round of 64,W,RC62,Michael,Redlicki,USA,315,3-6 6-3 6-3,,False,True,H0A4_2019.txt,Challenger main draw,False,H0A4:2019/5069/ms033,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8241/ms009,8241,8241,M15 Sunrise,FU,2019-04-08,R16,Round of 16,L,AB54,Harrison,Adams,USA,444,6-1 4-6 1-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8241/ms009,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8241/ms018,8241,8241,M15 Sunrise,FU,2019-04-08,R32,Round of 32,W,D0DP,Liam,Draxl,CAN,608,6-2 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8241/ms018,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8200/ms028,8200,8200,M15 Antalya,FU,2019-03-11,R32,Round of 32,L,K0AH,Sebastian,Korda,USA,519,2-6 2-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8200/ms028,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms003,8189,8189,M15 Antalya,FU,2019-03-04,SF,Semi-Finals,L,N561,Ivan,Nedelko,RUS,433,4-6 0-3,RET,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8189/ms003,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms006,8189,8189,M15 Antalya,FU,2019-03-04,QF,Quarter-Finals,W,N661,Marvin,Netuschil,GER,431,6-2 6-1,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8189/ms006,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms012,8189,8189,M15 Antalya,FU,2019-03-04,R16,Round of 16,W,C0DB,Alberto,Colas Sanchez,ESP,0,6-1 6-4,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8189/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8189/ms024,8189,8189,M15 Antalya,FU,2019-03-04,R32,Round of 32,W,RC24,Or,Ram-Harel,ISR,586,7-5 6-3,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8189/ms024,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8180/ms011,8180,8180,M15 Antalya,FU,2019-02-25,R16,Round of 16,L,PC63,Alessandro,Petrone,ITA,675,6-3 3-6 2-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8180/ms011,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8180/ms022,8180,8180,M15 Antalya,FU,2019-02-25,R32,Round of 32,W,F09U,Matyas,Fuele,HUN,0,7-5 3-6 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8180/ms022,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8174/ms021,8174,8174,M15 Antalya,FU,2019-02-18,R32,Round of 32,L,PC09,Jose,Pereira,BRA,669,5-7 4-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8174/ms021,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8167/ms012,8167,8167,M15 Antalya,FU,2019-02-11,R16,Round of 16,L,K0AH,Sebastian,Korda,USA,523,6-7(2) 1-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8167/ms012,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8167/ms025,8167,8167,M15 Antalya,FU,2019-02-11,R32,Round of 32,W,U133,Mike,Urbanija,SLO,0,6-2 7-5,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8167/ms025,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8151/ms018,8151,8151,M25 Weston,FU,2019-01-28,R32,Round of 32,L,RB73,Pietro,Rondoni,ITA,495,6-2 1-6 6-7(6),,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8151/ms018,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8142/ms009,8142,8142,M15 Naples,FU,2019-01-14,R16,Round of 16,L,RB73,Pietro,Rondoni,ITA,496,3-6 4-6,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8142/ms009,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2019,en/scores/match-stats/archive/2019/8142/ms018,8142,8142,M15 Naples,FU,2019-01-14,R32,Round of 32,W,M0HT,Alejandro,Moro Canas,ESP,0,2-6 7-5 6-2,,False,False,H0A4_2019.txt,ITF Futures,False,H0A4:2019/8142/ms018,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/9194/ms041,9194,9194,Columbus - CH,CH,2020-02-24,R64,Round of 64,L,RB00,Ricardo,Rodriguez - Pace,VEN,513,6-2 3-6 0-6,,False,True,H0A4_2020.txt,Challenger main draw,False,H0A4:2020/9194/ms041,"sackmann,tml",True,True,False,False,False,False,False,False,True,True,False,False,False,False,3,Result + serve/return totals,,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/8262/ms028,8262,8262,M15 Cancun,FU,2020-03-09,R32,Round of 32,L,LI10,Christian,Langmo,USA,573,4-6 3-6,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/8262/ms028,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/7468/ms023,7468,7468,M15 Santo Domingo,FU,2020-11-30,R32,Round of 32,W,LI10,Christian,Langmo,USA,582,7-5 6-3,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/7468/ms023,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/7468/ms011,7468,7468,M15 Santo Domingo,FU,2020-11-30,R16,Round of 16,L,K0EQ,Zane,Khan,USA,980,3-6 2-6,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/7468/ms011,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/7476/ms023,7476,7476,M15 Santo Domingo,FU,2020-12-07,R32,Round of 32,W,K0EQ,Zane,Khan,USA,983,6-4 3-0,RET,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/7476/ms023,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/7476/ms011,7476,7476,M15 Santo Domingo,FU,2020-12-07,R16,Round of 16,W,LI10,Christian,Langmo,USA,584,6-1 6-1,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/7476/ms011,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/7476/ms005,7476,7476,M15 Santo Domingo,FU,2020-12-07,QF,Quarter-Finals,W,S0DQ,Keegan,Smith,USA,791,6-1 4-6 6-3,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/7476/ms005,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/7476/ms002,7476,7476,M15 Santo Domingo,FU,2020-12-07,SF,Semi-Finals,W,CF10,Nick,Chappell,USA,420,6-3 6-2,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/7476/ms002,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/7476/ms001,7476,7476,M15 Santo Domingo,FU,2020-12-07,F,Finals,W,C0AK,Oliver,Crawford,GBR,745,6-4 6-0,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/7476/ms001,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/6802/ms023,6802,6802,M15 Sintra,FU,2020-09-07,R32,Round of 32,L,F664,Sebastian,Fanselow,GER,474,0-6 3-6,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/6802/ms023,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/6806/ms024,6806,6806,M15 Sintra,FU,2020-09-14,R32,Round of 32,L,F664,Sebastian,Fanselow,GER,476,6-2 5-7 2-6,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/6806/ms024,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/8162/ms025,8162,8162,M25 Naples,FU,2020-02-10,R32,Round of 32,L,R913,Cristian,Rodriguez,COL,475,3-6 4-6,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/8162/ms025,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/8151/ms025,8151,8151,M25 Palm Coast,FU,2020-02-03,R32,Round of 32,L,GF23,Lucas,Gerch,GER,437,6-4 1-6 3-6,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/8151/ms025,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H0A4,2020,en/scores/match-stats/archive/2020/8145/ms029,8145,8145,M25 Weston,FU,2020-01-27,R32,Round of 32,L,PG04,Martins,Podzus,LAT,457,3-6 2-6,,False,False,H0A4_2020.txt,ITF Futures,False,H0A4:2020/8145/ms029,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Nick Hardt
H09P,2016,en/scores/match-stats/archive/2016/614/ms027,614,614,U.S.A. F1,FU,2016-01-04,R32,Round of 32,L,BC68,Philip,Bester,CAN,303,4-6 3-6,,False,False,H09P_2016.txt,ITF Futures,False,H09P:2016/614/ms027,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Brandon Holt
H09P,2016,en/scores/match-stats/archive/2016/579/ms021,579,579,U.S.A. F2,FU,2016-01-11,R32,Round of 32,L,TB84,Clay,Thompson,USA,471,3-6 3-6,,False,False,H09P_2016.txt,ITF Futures,False,H09P:2016/579/ms021,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Brandon Holt
H09P,2016,en/scores/match-stats/archive/2016/229/ms028,229,229,U.S.A. F7,FU,2016-02-15,R32,Round of 32,L,MJ98,Facundo,Mena,ARG,329,6-7(3) 2-6,,False,False,H09P_2016.txt,ITF Futures,False,H09P:2016/229/ms028,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Brandon Holt
H09P,2017,en/scores/match-stats/archive/2017/7345/qs021,7345,7345,Las Vegas,CH,2017-10-16,Q1,1st Round Qualifying,L,ML73,Skander,Mansouri,TUN,898,3-6 7-5 5-7,,False,True,H09P_2017.txt,Challenger qualifying,False,H09P:2017/7345/qs021,sackmann,True,False,False,False,False,False,False,False,True,False,False,False,False,False,3,Result + serve/return totals,,Brandon Holt
H09P,2017,en/scores/match-stats/archive/2017/6685/ms010,6685,6685,U.S.A. F32,FU,2017-09-25,R16,Round of 16,L,RC91,Arthur,Rinderknech,FRA,1160,6-2 4-6 3-6,,False,False,H09P_2017.txt,ITF Futures,False,H09P:2017/6685/ms010,sackmann,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,"Result, no statistics",,Brandon Holt
